estimate,weighted_denominator,se,ci_low,ci_high,n_psu,n_strata,design_df,ci_status,scope,territory_code,territory_name,unit,denominator_definition,weight,n_households,n_valid,n_missing,n_flagged,selection_note
0.0,1240.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6202,La Estrella,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,50,50,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3006.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6203,Litueche,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,48,48,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2970.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6204,Marchihue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,64,64,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2959.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6205,Navidad,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,30,30,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2642.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6206,Paredones,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,59,59,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0026263952724885093,28937.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6301,San Fernando,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,429,429,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6001.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6302,Chépica,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,93,93,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.004840605767236014,14461.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6303,Chimbarongo,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,182,182,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.017796870205584535,3259.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6304,Lolol,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,59,59,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6908.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6305,Nancagua,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,105,105,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,5466.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6306,Palmilla,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,71,71,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,4500.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6307,Peralillo,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,76,76,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.017753201396973225,3436.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6308,Placilla,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,59,59,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1558.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6309,Pumanque,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,41,41,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.004893964110929853,16551.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,6310,Santa Cruz,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,243,243,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.007826492841092887,92123.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7101,Talca,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1075,1075,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,20240.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7102,Constitución,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,231,231,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,4135.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7103,Curepto,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,67,67,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1609.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7104,Empedrado,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,36,36,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.006169709263015551,23664.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7105,Maule,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,270,270,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3181.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7106,Pelarco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,55,55,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3685.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7107,Pencahue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,65,65,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,5726.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7108,Río Claro,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,81,81,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,18371.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7109,San Clemente,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,209,209,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3383.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7110,San Rafael,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,75,75,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,17778.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7201,Cauquenes,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,190,190,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3216.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7202,Chanco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,79,79,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3544.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7203,Pelluhue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,92,92,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0008976519315264807,63499.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7301,Curicó,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,818,818,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3894.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7302,Hualañé,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,78,78,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3000.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7303,Licantén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,78,78,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,18738.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7304,Molina,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,267,267,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.011150852093414685,4753.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7305,Rauco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,87,87,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6061.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7306,Romeral,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,85,85,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7618.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7307,Sagrada Familia,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,98,98,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,11951.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7308,Teno,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,151,151,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1411.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7309,Vichuquén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,36,36,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,42096.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7401,Linares,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,392,392,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,10100.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7402,Colbún,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,103,103,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.005420054200542005,12915.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7403,Longaví,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,130,130,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,18667.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7404,Parral,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,181,181,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,8140.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7405,Retiro,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,105,105,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.00483766395690988,20051.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7406,San Javier,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,259,259,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6742.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7407,Villa Alegre,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,87,87,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,7170.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,7408,Yerbas Buenas,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,98,98,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.012672955974842767,95400.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8101,Concepción,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1203,1203,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,45635.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8102,Coronel,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,600,600,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.007934730443129099,31255.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8103,Chiguayante,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,407,407,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.019222172552525705,4474.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8104,Florida,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,70,70,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0183558669693082,10133.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8105,Hualqui,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,141,141,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,16362.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8106,Lota,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,194,194,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.015360628284344863,17317.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8107,Penco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,225,225,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0029190502311731057,51044.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8108,San Pedro de la Paz,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,632,632,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.010241404535479151,5468.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8109,Santa Juana,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,81,81,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0069510771516502175,56538.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8110,Talcahuano,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,673,673,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.006801503490245212,22348.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8111,Tomé,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,279,279,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,34851.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8112,Hualpén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,446,446,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,9001.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8201,Lebu,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,145,145,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,13746.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8202,Arauco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,165,165,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,13932.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8203,Cañete,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,161,161,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,2289.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8204,Contulmo,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,51,51,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,12126.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8205,Curanilahue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,181,181,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,8722.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8206,Los Álamos,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,125,125,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,3441.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8207,Tirúa,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,64,64,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.011895784173011896,82214.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8301,Los Angeles,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1060,1060,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1572.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8302,Antuco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,56,56,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0066514806378132115,10975.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8303,Cabrero,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,146,146,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,8865.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8304,Laja,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,110,110,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.013044277053095719,10886.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8305,Mulchén,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,152,152,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.005320258710619654,9586.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8306,Nacimiento,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,155,155,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.011401064099315936,3947.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8307,Negrete,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,77,77,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1596.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8308,Quilaco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,61,61,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.053597436644334404,3433.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8309,Quilleco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,73,73,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,1309.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8310,San Rosendo,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,46,46,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,5745.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8311,Santa Bárbara,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,80,80,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.0,6321.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8312,Tucapel,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,114,114,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.00740990232401482,8907.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8313,Yumbel,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,102,102,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.056612749762131306,2102.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,8314,Alto Biobío,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,49,49,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.005955402158833283,118212.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9101,Temuco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,1671,1671,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.023414732187719826,9951.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9102,Carahue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,123,123,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.034682879646262266,7237.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9103,Cunco,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,115,115,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.05173521850899743,3112.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9104,Curarrehue,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,62,62,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
0.07089902892346246,9577.0,,,,12512,756,11756,descriptive_nonrepresentative_no_ci,commune,9105,Freire,household,"All households with exactly one head (pco1=1), valid v9 (1..11), positive weight; no ownership or v28 restriction.",expc,136,136,0,0,"Complete sampled-commune aggregate, sorted by code; no ranking. Valparaíso/Viña del Mar selected after prior exploration, not confirmatory."
